"Serie","Nombre","Raza","FechaNacimiento","NroReg1","NroReg2","Asociacion1","Asociacion2","SeriePadre","SerieMadre","NombrePadre","NombreMadre","Animal","Comentario","EsPajuelaPadre","Historia","NCICLO"
"2844","COMODIN","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2845","DOS CAMINOS","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2856","BLANCA ESPUMA","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2860","CERRANIA","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2861","COCA COLA","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2862","ISABEL","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2871","MARACUCHA","MESTIZO BRAHMAN","1992-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3803","HIGUERON","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3806","CLAVELITO","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3811","CORAZON","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3816","MOROCOTA","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3822","","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3828","GOLONDRINA","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"3837","ARAUCANA","MESTIZO BRAHMAN","1993-06-09 00:00:00","","","","","","","","","True","","False","False",""
"2832","DELICIOSA","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"2852","CARAOTA","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"2853","","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"2855","FLOR MARIA","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"2863","AJEDREZ","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"2864","CACHAMA","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"3801","NEGRA ESCLAVA","MESTIZO BRAHMAN","1993-06-12 00:00:00","","","","","","","","","True","","False","False",""
"3804","MARUCHA","MESTIZO BRAHMAN","1993-06-12 00:00:00","","","","","","","","","True","","False","False",""
"3808","BANDERA","MESTIZO BRAHMAN","1993-06-12 00:00:00","","","","","","","","","True","","False","False",""
"3809","CAFECITO","MESTIZO BRAHMAN","1993-06-02 00:00:00","","","","","","","","","True","","False","False",""
"3810","CHEPINA","MESTIZO BRAHMAN","1993-06-12 00:00:00","","","","","","","","","True","","False","False",""
"3812","","MESTIZO BRAHMAN","1993-06-12 00:00:00","","","","","","","","","True","","False","False",""
"3813","NEGRA MATEA","MESTIZO BRAHMAN","1993-06-12 00:00:00","","","","","","","","","True","","False","False",""
"0581","CARABOBO","MESTIZO BRAHMAN","1990-12-16 00:00:00","","","","","","","","","True","","False","False",""
"0583","TINAJITA","NO REGISTRADO","1990-12-16 00:00:00","","","","","","","","","True","","False","False",""
"0586","CARE QUESO","MESTIZO BRAHMAN","1990-12-30 00:00:00","","","","","","","","","True","","False","False",""
"5434","ETIQUETA NEGRA","MESTIZO BRAHMAN","1991-01-20 00:00:00","","","","","","","","","True","","False","False",""
"89517","BRAHMA","BRAHMAN","1989-02-03 00:00:00","","","","","","","","","True","","False","False",""
"418","GARZA BLANCA","MESTIZO BRAHMAN","1985-06-14 00:00:00","","","","","","","","","True","","False","False",""
"558","PINPOLLO","MESTIZO BRAHMAN","1989-06-13 00:00:00","","","","","","","","","True","","False","False",""
"559","CATIRONA","MESTIZO BRAHMAN","1989-06-13 00:00:00","","","","","","","","","True","","False","False",""
"8516","PINTORA","MESTIZO BRAHMAN","1987-06-14 00:00:00","","","","","","","","","True","","False","False",""
"2869","AZABACHE","MESTIZO BRAHMAN","1992-06-12 00:00:00","","","","","","","","","True","","False","False",""
"1","NOCHE OSCURA","MESTIZO BRAHMAN","1986-06-15 00:00:00","","","","","","","","","True","","False","False",""
"2","BIENVENIDA","MESTIZO BRAHMAN","1987-06-15 00:00:00","","","","","","","","","True","","False","False",""
"3","MENSAJERA","MESTIZO BRAHMAN","1987-06-15 00:00:00","","","","","","","","","True","","False","False",""
"6","PANCOMIO","MESTIZO BRAHMAN","1983-06-16 00:00:00","","","","","","","","","True","","False","False",""
"3818","","MESTIZO BRAHMAN","1993-03-10 00:00:00","","","","","","","","","True","","False","False",""
"4899M","","MESTIZO BRAHMAN","1994-12-02 00:00:00","","","","","","226","","","True","","False","False",""
"4900M","","MESTIZO BRAHMAN","1994-12-23 00:00:00","","","","","","1592","","","True","","False","False",""
"4901M","","MESTIZO BRAHMAN","1994-12-26 00:00:00","","","","","","147","","","True","","False","False",""
"2813M","","MESTIZO BRAHMAN","1992-04-27 00:00:00","","","","","","","","","True","","False","False",""
"2826M","","MESTIZO BRAHMAN","1992-07-24 00:00:00","","","","","","","","","True","","False","False",""
"2832M","","MESTIZO BRAHMAN","1992-09-19 00:00:00","","","","","","","","","True","","False","False",""
"2852M","","MESTIZO BRAHMAN","1992-11-07 00:00:00","","","","","","","","","True","","False","False",""
"2853M","","MESTIZO BRAHMAN","1992-11-09 00:00:00","","","","","","","","","True","","False","False",""
"2855M","","MESTIZO BRAHMAN","1992-12-03 00:00:00","","","","","","","","","True","","False","False",""
"2863M","","MESTIZO BRAHMAN","1993-12-21 00:00:00","","","","","","","","","True","","False","False",""
"2864M","","MESTIZO BRAHMAN","1992-12-23 00:00:00","","","","","","","","","True","","False","False",""
"3801M","","MESTIZO BRAHMAN","1993-01-04 00:00:00","","","","","","","","","True","","False","False",""
"3804M","","MESTIZO BRAHMAN","1993-01-20 00:00:00","","","","","","","","","True","","False","False",""
"3808M","","MESTIZO BRAHMAN","1993-01-29 00:00:00","","","","","","","","","True","","False","False",""
"3809M","","MESTIZO BRAHMAN","1993-02-04 00:00:00","","","","","","","","","True","","False","False",""
"3810M","","MESTIZO BRAHMAN","1993-02-04 00:00:00","","","","","","","","","True","","False","False",""
"3812M","","MESTIZO BRAHMAN","1993-02-15 00:00:00","","","","","","","","","True","","False","False",""
"3813M","","BRAHMAN","1993-02-18 00:00:00","","","","","","","","","True","","False","False",""
"3818M","","MESTIZO BRAHMAN","1993-03-10 00:00:00","","","","","","","","","True","","False","False",""
"2812M","","MESTIZO BRAHMAN","1992-04-16 00:00:00","","","","","","","","","True","","False","False",""
"2835M","","MESTIZO BRAHMAN","1993-06-08 00:00:00","","","","","","","","","True","","False","False",""
"2838M","","MESTIZO BRAHMAN","1992-09-24 00:00:00","","","","","","","","","True","","False","False",""
"2840M","","MESTIZO BRAHMAN","1992-10-08 00:00:00","","","","","","","","","True","","False","False",""
"2847M","","MESTIZO BRAHMAN","1992-11-02 00:00:00","","","","","","","","","True","","False","False",""
"2848M","","MESTIZO BRAHMAN","1992-11-02 00:00:00","","","","","","","","","True","","False","False",""
"2857M","","MESTIZO BRAHMAN","1992-12-04 00:00:00","","","","","","","","","True","","False","False",""
"2859M","","MESTIZO BRAHMAN","1992-12-05 00:00:00","","","","","","","","","True","","False","False",""
"3802M","","MESTIZO BRAHMAN","1993-01-04 00:00:00","","","","","","","","","True","","False","False",""
"3807M","","MESTIZO BRAHMAN","1993-01-24 00:00:00","","","","","","","","","True","","False","False",""
"3814M","","MESTIZO BRAHMAN","1993-02-20 00:00:00","","","","","","","","","True","","False","False",""
"3815M","","MESTIZO BRAHMAN","1993-02-21 00:00:00","","","","","","","","","True","","False","False",""
"3817M","","MESTIZO BRAHMAN","1993-03-05 00:00:00","","","","","","","","","True","","False","False",""
"3819M","","MESTIZO BRAHMAN","1993-03-12 00:00:00","","","","","","","","","True","","False","False",""
"3820M","","MESTIZO BRAHMAN","1993-03-14 00:00:00","","","","","","","","","True","","False","False",""
"3821M","","MESTIZO BRAHMAN","1993-03-14 00:00:00","","","","","","","","","True","","False","False",""
"3823M","","MESTIZO BRAHMAN","1993-04-14 00:00:00","","","","","","","","","True","","False","False",""
"3825M","","MESTIZO BRAHMAN","1993-04-20 00:00:00","","","","","","","","","True","","False","False",""
"3826M","","MESTIZO BRAHMAN","1993-05-09 00:00:00","","","","","","","","","True","","False","False",""
"3827M","","MESTIZO BRAHMAN","1993-05-11 00:00:00","","","","","","","","","True","","False","False",""
"3829M","","MESTIZO BRAHMAN","1993-05-16 00:00:00","","","","","","","","","True","","False","False",""
"3830M","","MESTIZO BRAHMAN","1993-05-17 00:00:00","","","","","","","","","True","","False","False",""
"3831M","","MESTIZO BRAHMAN","1993-05-28 00:00:00","","","","","","","","","True","","False","False",""
"3832M","","MESTIZO BRAHMAN","1993-05-30 00:00:00","","","","","","","","","True","","False","False",""
"3833M","","MESTIZO BRAHMAN","1993-05-30 00:00:00","","","","","","","","","True","","False","False",""
"3834M","","MESTIZO BRAHMAN","1993-06-08 00:00:00","","","","","","","","","True","","False","False",""
"3835M","","MESTIZO BRAHMAN","1993-06-08 00:00:00","","","","","","","","","True","","False","False",""
"3836M","","MESTIZO BRAHMAN","1993-06-10 00:00:00","","","","","","","","","True","","False","False",""
"3838M","","MESTIZO BRAHMAN","1993-07-20 00:00:00","","","","","","","","","True","","False","False",""
"3839M","","MESTIZO BRAHMAN","1993-07-20 00:00:00","","","","","","","","","True","","False","False",""
"3840M","","MESTIZO BRAHMAN","1993-07-23 00:00:00","","","","","","","","","True","","False","False",""
"3841M","","MESTIZO BRAHMAN","1993-08-03 00:00:00","","","","","","","","","True","","False","False",""
"3842M","","MESTIZO BRAHMAN","1993-08-03 00:00:00","","","","","","","","","True","","False","False",""
"3843M","","MESTIZO BRAHMAN","1993-08-06 00:00:00","","","","","","","","","True","","False","False",""
"3844M","","MESTIZO BRAHMAN","1993-08-15 00:00:00","","","","","","","","","True","","False","False",""
"3845M","","MESTIZO BRAHMAN","1993-08-29 00:00:00","","","","","","","","","True","","False","False",""
"3846M","","MESTIZO BRAHMAN","1993-09-09 00:00:00","","","","","","","","","True","","False","False",""
"3847M","","MESTIZO BRAHMAN","1993-09-07 00:00:00","","","","","","","","","True","","False","False",""
"3848M","","MESTIZO BRAHMAN","1993-09-12 00:00:00","","","","","","","","","True","","False","False",""
"3849M","","MESTIZO BRAHMAN","1993-09-27 00:00:00","","","","","","","","","True","","False","False",""
"3850M","","MESTIZO BRAHMAN","1993-09-28 00:00:00","","","","","","","","","True","","False","False",""
"3851M","","MESTIZO BRAHMAN","1993-10-18 00:00:00","","","","","","","","","True","","False","False",""
"3852M","","MESTIZO BRAHMAN","1993-10-23 00:00:00","","","","","","","","","True","","False","False",""
"3853M","","MESTIZO BRAHMAN","1993-10-20 00:00:00","","","","","","","","","True","","False","False",""
"3854M","","MESTIZO BRAHMAN","1993-10-27 00:00:00","","","","","","","","","True","","False","False",""
"3855M","","MESTIZO BRAHMAN","1993-10-27 00:00:00","","","","","","","","","True","","False","False",""
"3856M","","MESTIZO BRAHMAN","1993-10-27 00:00:00","","","","","","","","","True","","False","False",""
"3857M","","MESTIZO BRAHMAN","1993-10-28 00:00:00","","","","","","","","","True","","False","False",""
"3858M","","MESTIZO BRAHMAN","1993-10-01 00:00:00","","","","","","","","","True","","False","False",""
"3859M","","MESTIZO BRAHMAN","1993-12-11 00:00:00","","","","","","","","","True","","False","False",""
"3860M","","MESTIZO BRAHMAN","1992-12-13 00:00:00","","","","","","","","","True","","False","False",""
"3861M","","MESTIZO BRAHMAN","1993-11-20 00:00:00","","","","","","","","","True","","False","False",""
"3862M","","MESTIZO BRAHMAN","1993-11-21 00:00:00","","","","","","","","","True","","False","False",""
"3863M","","MESTIZO BRAHMAN","1993-11-23 00:00:00","","","","","","","","","True","","False","False",""
"3864M","","MESTIZO BRAHMAN","1993-12-01 00:00:00","","","","","","","","","True","","False","False",""
"3865M","","MESTIZO BRAHMAN","1993-12-04 00:00:00","","","","","","","","","True","","False","False",""
"3867M","","MESTIZO BRAHMAN","1993-12-12 00:00:00","","","","","","","","","True","","False","False",""
"3868M","","MESTIZO BRAHMAN","1993-12-26 00:00:00","","","","","","","","","True","","False","False",""
"4801M","","MESTIZO BRAHMAN","1994-01-07 00:00:00","","","","","","","","","True","","False","False",""
"4802M","","MESTIZO BRAHMAN","1994-01-18 00:00:00","","","","","","","","","True","","False","False",""
"4803M","","MESTIZO BRAHMAN","1994-01-22 00:00:00","","","","","","","","","True","","False","False",""
"4805M","","MESTIZO BRAHMAN","1994-01-25 00:00:00","","","","","","7591","","","True","","False","False",""
"4807M","","MESTIZO BRAHMAN","1994-02-03 00:00:00","","","","","","","","","True","","False","False",""
"4808M","","MESTIZO BRAHMAN","1994-02-03 00:00:00","","","","","","","","","True","","False","False",""
"4810M","","MESTIZO BRAHMAN","1994-02-06 00:00:00","","","","","","","","","True","","False","False",""
"4811M","","MESTIZO BRAHMAN","1994-02-09 00:00:00","","","","","","","","","True","","False","False",""
"4812M","","MESTIZO BRAHMAN","1994-02-09 00:00:00","","","","","","","","","True","","False","False",""
"4813M","","MESTIZO BRAHMAN","1994-02-10 00:00:00","","","","","","","","","True","","False","False",""
"4814M","","MESTIZO BRAHMAN","1994-02-10 00:00:00","","","","","","","","","True","","False","False",""
"4815M","","MESTIZO BRAHMAN","1994-02-14 00:00:00","","","","","","","","","True","","False","False",""
"4816M","","MESTIZO BRAHMAN","1994-02-14 00:00:00","","","","","","","","","True","","False","False",""
"4817M","","MESTIZO BRAHMAN","1994-02-21 00:00:00","","","","","","","","","True","","False","False",""
"4818M","","MESTIZO BRAHMAN","1994-02-21 00:00:00","","","","","","","","","True","","False","False",""
"4819M","","MESTIZO BRAHMAN","1994-02-22 00:00:00","","","","","","","","","True","","False","False",""
"4820M","","MESTIZO BRAHMAN","1994-02-28 00:00:00","","","","","","","","","True","","False","False",""
"4821M","","MESTIZO BRAHMAN","1994-03-01 00:00:00","","","","","","","","","True","","False","False",""
"4823M","","MESTIZO BRAHMAN","1994-03-07 00:00:00","","","","","","","","","True","","False","False",""
"4824M","","MESTIZO BRAHMAN","1994-03-03 00:00:00","","","","","","","","","True","","False","False",""
"4825M","","MESTIZO BRAHMAN","1994-03-15 00:00:00","","","","","","","","","True","","False","False",""
"4826M","","MESTIZO BRAHMAN","1994-03-18 00:00:00","","","","","","","","","True","","False","False",""
"4827M","","MESTIZO BRAHMAN","1994-03-19 00:00:00","","","","","","","","","True","","False","False",""
"4828M","","MESTIZO BRAHMAN","1994-03-18 00:00:00","","","","","","","","","True","","False","False",""
"4830M","","MESTIZO BRAHMAN","1994-03-31 00:00:00","","","","","","","","","True","","False","False",""
"4831M","","MESTIZO BRAHMAN","1994-04-01 00:00:00","","","","","","","","","True","","False","False",""
"4832M","","MESTIZO BRAHMAN","1994-04-01 00:00:00","","","","","","","","","True","","False","False",""
"4833M","","MESTIZO BRAHMAN","1994-04-06 00:00:00","","","","","","","","","True","","False","False",""
