SERIE,FNAC,FECR,TIPO,RAZA,SEXO,COLORPE,OBSER,PROCEDE,ESTADO,PESOI,PRECIO,PPIES,PESACT,FULPES,NPARTO,DPARTO,NSERVI,FECUP,ABORTO,EDADPP,TIPOAP,LOTE,LTEMP,ULTGDP,COD,CODAP,Pa1,Pa2,Pa3,Pa4,UA,EsPajuelaPadre,Vaquera,Historia,NCRIAS,NPARREPOR,NABOREPOR,PESOPP,LPAST,FECS,FECUA,PESDES,COLORBO,COLORMO,CODP,NOMBRE,ASOC1,SERIE1,FECDES,TIPOPS,CODPS,CODM,PAJU,RAZAMADRE,FECNACMADRE,RAZAPADRE,FECNACPADRE,NOMBREP,NOMBREM,NROREGMADRE1,ASOCMADRE1,ASOCPADRE1,NROREGPADRE1,ASOCPADRE2
411,1990-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA SIN CRIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 2,374,230,,374,,1,0,0,1998-10-28T00:00:00,0,08-03,VACA VACIA,DESCARTE,,0,13,11,0,0,0,0,1,0,Rebaño de la Finca,0,2,1,0,0,,1999-09-08T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
412,1988-07-08T00:00:00,1988-07-08T00:00:00,VACA VACIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,400,150000,,30,1988-07-08T00:00:00,5,312,0,2000-09-29T00:00:00,0,08-02,VACA VACIA,DESCARTE,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,5,5,0,,TRES,2001-11-21T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
413,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,BRAHMAN,0,AMARILLA,,FINCA,CONDICION 1,477,230,440,477,,1,0,0,1995-09-26T00:00:00,0,07-02,VACA VACIA,DESCARTE,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,,1998-02-03T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
414,1989-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,461,230,140,461,,2,518,0,1997-01-14T00:00:00,0,06-00,VACA VACIA,DESCARTE,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,2,2,0,,,1999-08-20T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
415,1987-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,NEGRO,INSEMINACION,FINCA,CONDICION 1,479,230,,479,,4,876,0,2001-01-03T00:00:00,0,08-01,VACA VACIA,DESCARTE,,0,13,11,0,0,0,0,1,0,Rebaño de la Finca,0,4,4,0,,TRES,2001-11-21T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
416,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,,,FINCA,CONDICION 1,460,230,0,460,1995-06-14T00:00:00,4,435,0,1998-10-28T00:00:00,0,06-00,VACA VACIA SIN CRIA,LA LUNA,,0,14,13,0,0,0,0,1,0,Rebaño de la Finca,0,4,4,0,0,TRES,1999-06-28T00:00:00,,0,BLANCO,BLANCO,,,,,,,,,,,,,,,,,,,,
418,1989-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,422,230,,422,,0,420,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
419,1988-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA SIN CRIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,485,230,,485,,1,0,0,1999-07-06T00:00:00,0,11-00,VACA VACIA,DESCARTE,,0,13,11,0,0,0,0,1,0,Rebaño de la Finca,0,4,1,0,0,,1999-08-17T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
421,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,475,230,140,475,,0,539,0,,0,,VACA VACIA,CHEQUEO,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,0,0,,,1998-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
422,1988-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 2,500,230,440,,,3,385,0,1997-09-19T00:00:00,0,06-10,VACA PROD.VACIA,UNO,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,3,0,,,1998-04-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
423,1990-07-08T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,433,230,,433,,0,454,0,,0,,VACA VACIA,UNO,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,0,0,,TRES,1999-08-28T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
424,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,415,247590,,393,2000-07-27T00:00:00,5,467,0,1999-12-26T00:00:00,0,06-00,VACA VACIA SIN CRIA,IMPLANTARON,,-0.012,13,13,0,0,0,0,1,0,Rebaño de la Finca,0,5,5,0,,TRES,2000-10-24T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
425,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,AMARILLA,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,420,230,,420,,0,400,0,,0,,VACA VACIA,DESCARTE,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
426,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,525,230,330,,,1,0,0,1995-03-26T00:00:00,0,05-08,VACA VACIA,DOS,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,,1996-07-01T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
427,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,480,230,,480,,2,372,0,1996-07-16T00:00:00,0,06-00,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,1,2,0,,TRES,1999-08-17T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
428,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,INSEMINACION,FINCA,CONDICION 1,413,230,440,413,,2,427,0,1997-08-23T00:00:00,0,06-11,VACA PROD.VACIA,SEIS,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,2,0,,TRES,1998-01-01T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
430,1988-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 2,390,230,440,,,3,513,0,1997-11-27T00:00:00,0,06-04,VACA PROD.VACIA,DOS,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,1,3,0,,,1998-06-12T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
431,1998-10-28T00:00:00,,VACA VACIA SIN CRIA,BRAHMAN,0,,,,CONDICION 1,30,855800,0,389,2004-05-12T00:00:00,5,394,0,2003-10-16T00:00:00,0,00-09,VACA VACIA,VENTA,LOTE UNO 2003/2004,0.177,13,11,0,0,0,0,1,0,Rebaño de la Finca,0,8,5,0,0,,2004-05-12T00:00:00,,0,,,,,,,,,,,,,,,,,,,,,,
433,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,525,230,,525,,0,726,0,,0,,VACA VACIA,DESCARTE,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,TRES,1998-09-09T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
434,1987-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,430,230,,430,,0,398,0,,0,,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,TRES,1998-09-09T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
435,1988-07-16T00:00:00,,VACA VACIA,BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,460,0,,460,,0,392,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
437,1990-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 3,345,230,,,,2,282,0,1999-08-06T00:00:00,0,08-03,VACA VACIA SIN CRIA,DESCARTE,,0,13,13,0,0,0,0,1,0,Rebaño de la Finca,0,5,2,0,0,,2000-07-17T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
438,1989-07-08T00:00:00,1995-05-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,559,230,330,,,1,400,0,1995-07-26T00:00:00,0,06-00,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,TRES,1996-04-16T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
439,1990-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,CAREY,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,380,253890,,403,2000-07-27T00:00:00,1,0,0,2000-01-22T00:00:00,0,09-06,VACA VACIA,IMPLANTARON,,0.012,13,11,0,0,0,0,1,0,Rebaño de la Finca,0,3,1,0,0,,2000-10-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
443,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 2,374,230,,,,4,506,0,1999-11-28T00:00:00,0,06-11,VACA VACIA SIN CRIA,DESCARTE,,0,13,13,0,0,0,0,1,0,Rebaño de la Finca,0,3,4,0,,,2000-07-18T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
445,1990-07-16T00:00:00,1995-07-05T00:00:00,VACA PROD.VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 2,374,230,140,374,,2,526,0,1996-10-17T00:00:00,0,04-09,VACA VACIA,DESCARTE,,0,12,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,2,0,,,1997-09-25T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
447,1990-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO NELLORE,0,BLANCO,,FINCA,CONDICION 1,446,230,440,,,3,344,0,1997-11-07T00:00:00,0,05-00,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,3,0,,TRES,1998-05-23T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
448,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,455,230,330,,,1,519,0,1995-08-24T00:00:00,0,06-01,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,TRES,1996-04-16T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
449,1990-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,370,230,,,,1,0,0,1999-06-24T00:00:00,1,08-11,VACA VACIA SIN CRIA,BRUCELLA,,0,13,13,0,0,0,0,1,0,Rebaño de la Finca,0,3,1,1,0,,2000-10-24T00:00:00,2000-09-26T00:00:00,,,,,,,,,,,,,,,,,,,,,,,
450,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA SIN CRIA,BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 2,446,299250,,475,2000-07-27T00:00:00,1,0,0,1999-12-26T00:00:00,0,10-05,VACA VACIA,IMPLANTARON,,0.016,13,11,0,0,0,0,1,0,Rebaño de la Finca,0,4,1,0,0,,2000-10-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
451,1988-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,460,230,330,,,1,463,0,1995-08-09T00:00:00,0,07-01,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,TRES,1996-04-16T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
452,1988-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,523,230,440,523,,3,438,0,1997-09-24T00:00:00,0,06-11,VACA PROD.VACIA,SEIS,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,3,0,,TRES,1998-11-10T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
453,1994-01-01T00:00:00,1996-01-27T00:00:00,VACA VACIA,BRAHMAN,0,,TRANSFERENCIA AUTOMATICA,LAS LUISAS,CONDICION 1,406,0,,406,,0,301,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,0,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
454,1987-07-16T00:00:00,,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 2,393,0,,393,,0,507,0,,0,,VACA VACIA,CHEQUEO,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1998-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
455,1988-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,401,230,,401,,0,326,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,3,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
456,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA PROD.VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,460,230,140,,,2,399,0,1996-08-13T00:00:00,0,06-00,VACA VACIA,SEIS,,0,12,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,2,0,,TRES,1997-04-26T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
458,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA PROD.VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,470,230,140,470,,2,378,0,1996-07-02T00:00:00,1,05-11,VACA PROD.VACIA,DOS,,0,12,12,0,0,0,0,1,0,Rebaño de la Finca,0,0,2,1,,,1997-04-26T00:00:00,1995-06-20T00:00:00,,,,,,,,,,,,,,,,,,,,,,,
459,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,420,230,440,,,2,723,0,1997-07-24T00:00:00,1,06-00,VACA VACIA,SEIS,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,2,1,,TRES,1998-06-12T00:00:00,1996-09-13T00:00:00,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
460,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,550,230,140,550,,2,391,0,1996-06-28T00:00:00,1,07-00,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,0,2,1,,,1997-09-25T00:00:00,1997-07-24T00:00:00,,,,,,,,,,,,,,,,,,,,,,,
461,1990-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO NELLORE,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,430,230,,,,0,405,0,,0,,VACA PROD.VACIA,SEIS,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,3,0,0,,TRES,1998-09-09T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
462,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,420,230,330,,,1,544,0,1995-10-16T00:00:00,0,06-03,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,1,0,,,1996-08-24T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
463,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,417,230,,417,,0,626,0,,0,,VACA VACIA,CHEQUEO,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,,,1998-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
464,1989-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,607,230,140,607,,3,390,0,1997-07-23T00:00:00,0,06-00,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,3,0,,,1997-09-25T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
465,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,425,230,,,,0,326,0,,0,,VACA PROD.VACIA,DOS,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,3,0,0,,,1998-08-12T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
466,1986-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,BRAHMAN,0,AMARILLO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,505,230,,505,,0,427,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,,TRES,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
467,1988-06-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 2,410,230,,,,0,392,0,,0,,VACA PROD.VACIA,DOS,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,3,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
468,1994-12-24T00:00:00,,TORO PADROTE,BRAHMAN,1,,,VENCOSA,CONDICION 1,460,0,,460,,0,,0,,0,,,PADROTES 1,,0,09,,0,0,0,0,1.5,0,,0,0,0,0,,,1999-09-17T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
471,1989-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,575,230,330,,,1,360,0,1995-07-11T00:00:00,1,06-00,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,1,1,,,1996-08-24T00:00:00,1996-07-05T00:00:00,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
472,1989-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 2,425,230,,425,,0,412,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
474,1988-07-16T00:00:00,1995-06-16T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 2,465,230,140,,,1,334,0,1995-10-30T00:00:00,0,07-03,VACA VACIA,DOS,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,1,0,,,1997-04-26T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
475,1990-06-17T00:00:00,1995-06-16T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,410,230,440,,,3,460,0,1997-09-20T00:00:00,0,05-00,VACA VACIA,DOS,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,2,3,0,,,1998-01-01T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
476,1987-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO NELLORE,0,BLANCO,SALE POR BRECELLA,FINCA,CONDICION 2,450,230,140,,,0,,0,,0,,,DOS,,0,11,,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1995-09-05T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
477,1987-07-16T00:00:00,1995-06-16T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,430,230,,430,,0,390,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
478,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA PROD.VACIA,MESTIZO BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,450,230,140,450,,2,377,0,1996-07-18T00:00:00,0,07-00,VACA VACIA,SEIS,,0,12,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,2,0,,TRES,1997-04-26T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
479,1909-06-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 2,465,0,,465,,0,392,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
480,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,428,230,,428,,0,329,0,,0,,VACA PROD.VACIA,CHEQUEO,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,,,1998-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
481,1989-06-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,430,230,,430,,0,381,0,,0,,VACA VACIA,CHEQUEO,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,1,0,0,,,1998-06-15T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
482,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,515,230,,515,,0,378,0,,0,,VACA PROD.VACIA,DESCARTE,,0,11,12,0,0,0,0,1,0,Rebaño de la Finca,0,3,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
485,1990-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,440,230,,,,4,377,0,2001-08-21T00:00:00,3,07-00,VACA VACIA SIN CRIA,DESCARTE,,0,11,13,0,0,0,0,1,0,Rebaño de la Finca,0,4,4,3,,TRES,2001-11-21T00:00:00,1996-07-11T00:00:00,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
487,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA PREÑADA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,446,230,,,,4,544,0,1999-04-24T00:00:00,0,06-10,VACA VACIA SIN CRIA,UNO,,0,14,13,0,0,0,0,1,0,Rebaño de la Finca,0,1,4,0,,,2000-07-18T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
488,1990-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,NEGRA,,FINCA,CONDICION 1,415,230,330,,,1,534,0,1995-08-15T00:00:00,0,05-01,VACA VACIA,SEIS,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,TRES,1996-04-16T00:00:00,,,NEGRA,NEGRA,,,,,,,,,,,,,,,,,,,,
490,1990-07-08T00:00:00,1995-06-14T00:00:00,VACA VACIA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,395,230,,,,4,520,0,1999-12-23T00:00:00,0,05-03,VACA VACIA,DESCARTE,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,3,4,0,,TRES,2000-07-18T00:00:00,,,NEGRA,BLANCO,,,,,,,,,,,,,,,,,,,,
491,1988-06-16T00:00:00,1995-05-16T00:00:00,VACA PREÑADA,BRAHMAN,0,BLANCO,,FINCA,CONDICION 1,513,0,,,,3,976,0,1999-07-10T00:00:00,0,07-01,VACA VACIA SIN CRIA,UNO,,0,14,13,0,0,0,0,1,0,Rebaño de la Finca,0,2,3,0,,,2000-07-17T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
492,1989-07-16T00:00:00,1995-07-05T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,BLANCO,INSEMINACION,FINCA,CONDICION 1,436,230,440,436,,3,426,0,1997-09-10T00:00:00,0,05-11,VACA VACIA,SEIS,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,2,3,0,,TRES,1998-06-12T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
493,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA PREÑADA,MESTIZO BRAHMAN,0,BLANCO,3 PICOS CIEGOS,FINCA,DESCARTE,447,230,330,,,1,-14,0,1995-06-12T00:00:00,0,06-10,VACA VACIA,UNO,,0,14,11,0,0,0,0,1,0,Rebaño de la Finca,0,0,1,0,,,1996-04-16T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
495,1988-07-16T00:00:00,1995-07-05T00:00:00,VACA VACIA,MESTIZO BRAHMAN,0,BLANCO,TRANSFERENCIA AUTOMATICA,FINCA,CONDICION 1,480,0,,480,,0,371,0,,0,,VACA VACIA,DESCARTE,,0,11,11,0,0,0,0,1,0,Rebaño de la Finca,0,2,0,0,,,1998-09-09T00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
